RULE_NAME,RULE_STATUS,SOURCE_ZONE,SOURCE_IP,SOURCE_GROUP_ADDRESS,DESTINATION_ZONE,DESTINATION_IP,DESTINATION_GROUP_ADDRESS,URL_CATEGORY,SERVICE,ACTION	
NG-SERVICE-OPS-Inside_Interface_port8_Rule-1,false;,[ NG-SERVICE-OPS NG_ASM_TEAM Tech_Group ];,[ MKT-PC-NLaurenciano_172.16.10.6 NG-PC-EAVILA_192.168.70.72 NG-PC-ECAPITO_172.16.18.26 NG-PC-ECAPITO_192.168.70.71 NG-PC-JATAS-172.16.18.25 NG-PC-JATAS_192.168.70.70 NG-PC-NLaurenciano_192.168.70.69 NG-TCS-172.16.18.28 TCS_NG_TEMP-172.16.18.27 ];,null,[ Inside-Zone ];,null,null,null,null,allow;
NG-SERVICE-OPS-Inside_Interface_port8_Rule-10,false;,[ NG-SERVICE-OPS ];,null,[ Group-NG-DCC-Team-New ];,null,[ NG-INTEGRATION-BOX01_PROD_BANCS_172.16.7.211 NG-INTEGRATION-BOX02_PROD_BANCS_172.16.7.212 NG-INTEGRATION-VIP_PROD_BANCS_172.16.7.210 ];,null,null,[ SSH TCP_222 ];,allow;
NG-SERVICE-OPS-Inside_Interface_port8_Rule-11,false;,[ NG-SERVICE-OPS ];,null,[ Group-NG-DCC-Team-New ];,null,[ APP_PDSClear_DR_172.16.107.10 EQ-PDTC_Real-IP_172.16.7.112 HTTP_DR_NEWPDSCLEAR_172.16.108.20 HTTP_VIP_BANCS_172.16.9.6 HTTP_VIP_NEWPDSCLEAR_172.16.7.233 NG-FX-MP3-VIP_172.16.7.245 PDSwebsite_Real-IP_172.16.7.240 VTR-EQ-WEB-UAT_172.16.7.98 VTR-NMPBlotter_172.16.108.25 VTR-PDSwebsite_Internal-Apps_172.16.131.12 ];,null,null,[ HTTP HTTPS ];,allow;
NG-SERVICE-OPS-Inside_Interface_port8_Rule-12,false;,null,[ MKT-PC-ECastro_172.16.5.4 MKT-PC-FIBerbosidad_172.16.10.6 MKT-PC-JNAmora_172.16.10.5 MKT-TCS-DESKTOP-UAT_172.16.10.25 MKT-TCS-DESKTOP-UAT_172.16.10.30 NG-PC-DCCTerminal_172.16.0.53 NG-PC-DCCTerminal_172.16.0.54 NG-TCS-172.16.18.28 ];,[ Group-NG-DCC-Team-New MKT-DCC-Terminals ];,null,[ COMMS-REP_PROD1_BANCs-V6_172.16.87.4 COMMS-REP_PROD2_BANCs-V6_172.16.87.5 ];,null,null,[ HTTP HTTPS TCP_8080 ];,allow;
NG-SERVICE-OPS-Inside_Interface_port8_Rule-13,false;,[ NG-SERVICE-OPS ];,null,[ Group-NG-DCC-Team-New ];,null,[ FTP-PDSSettle_172.16.9.8 ];,null,null,[ TCP-UDP_445 TCP_135-139 UDP_135-139 UDP_137 ];,allow;
NG-SERVICE-OPS-Inside_Interface_port8_Rule-14,false;,[ NG-SERVICE-OPS ];,[ NG-PC-AQBPC-_172.16.18.2 NG-PC-TEST-AKAB_172.16.18.4 ];,null,null,[ NG-Fortigate-Interface_172.16.80.5 ];,null,null,[ SQUID ];,allow;
NG-SERVICE-OPS-Inside_Interface_port8_Rule-16,false;,[ NG-SERVICE-OPS ];,null,[ Group-NG-DCC-Team-New ];,null,[ VTR-ADSVRNEW-DR01_172.16.92.150 VTR-ADSVRNEW-DR02_172.16.92.151 ];,null,null,[ DNS Domain-Port-Services_TCP Domain-Port-Services_UDP Domain-RPC-Port-Services NTP PING SMTP TCP-UDP_1025-5000 TCP-UDP_53 TCP-UDP_88 TCP_5722 TCP_9389 UDP_138 UDP_2535 UDP_67 ];,allow;
NG-SERVICE-OPS-Inside_Interface_port8_Rule-17,false;,[ NG-INFRA-NET NG-SERVICE-OPS NG_DEVELOPER_TEAM ];,[ NG-PC-AMagnaye_172.16.18.138 NG-PC-AMagnaye_172.16.18.21 NG-PC-BTABARES_192.168.50.51 NG-PC-BTabares_172.16.18.24 NG-PC-MGALINDEZ_192.168.50.52 NG-PC-MGalindez_172.16.18.23 ];,[ Group-NG-DCC-Team-New ];,null,[ MKT-Fortigate-Interface_172.16.11.5 NG-Fortigate-Interface_172.16.80.5 ];,null,null,[ SQUID ];,allow;
NG-SERVICE-OPS-Inside_Interface_port8_Rule-18,false;,[ NG-SERVICE-OPS ];,null,[ Group-NG-DCC-Team-New ];,null,[ FTP-PDSSettle_172.16.9.8 ];,null,null,[ RDP ];,allow;
NG-SERVICE-OPS-Inside_Interface_port8_Rule-19,false;,[ NG-SERVICE-OPS ];,[ NG-TCS-172.16.18.28 ];,[ Group-NG-DCC-Team-New ];,null,[ DR_Docker-172.16.133.28 SCCP-ISO-DB-DR_172.16.133.17 ];,null,null,[ HTTP SSH ];,allow;
NG-SERVICE-OPS-Inside_Interface_port8_Rule-2,false;,[ NG-SERVICE-OPS ];,[ NG-PC-DCCMonitor1_172.16.18.12 NG-PC-DCCMonitor2_172.16.18.11 NG-PC-DCCMonitor7_172.16.18.8 ];,null,null,[ FI_Reports_172.16.7.27 FI_Web_172.16.7.2 NG-eCS-FI-DB_172.16.7.34 ];,null,null,[ FTP RDP SSH TCP_60058 ];,allow;
NG-SERVICE-OPS-Inside_Interface_port8_Rule-3,false;,[ NG-SERVICE-OPS ];,null,null,null,[ APPS-DR-Bancs-V6_172.16.96.2 ];,null,null,[ HTTP TCP-UDP_6001-6004 ];,allow;
NG-SERVICE-OPS-Inside_Interface_port8_Rule-4,false;,[ NG-SERVICE-OPS ];,[ NG-PC-AQBPC-_172.16.18.2 NG-PC-LCGPC-_172.16.18.3 ];,[ Group-NG-DCC-Team-New ];,null,[ NG-DNS_Server_172.16.0.14 VTR-DNS_Server_172.16.6.14 ];,null,null,[ DCE-RPC DNS Domain-Port-Services_TCP Domain-Port-Services_UDP LDAP_UDP SAMBA SMB TCP-UDP_464 TCP_3268 TCP_3269 TCP_88 UDP_138 ];,allow;
NG-SERVICE-OPS-Inside_Interface_port8_Rule-5,false;,[ NG-SERVICE-OPS ];,null,[ Group-NG-DCC-Team-New ];,null,[ MKT-DCC-Terminal1_172.16.5.5 MKT-DCC-Terminal2_172.16.5.6 MKT-DCC-Terminal3_172.16.5.7 MKT-DCC-Terminal4_172.16.5.9 MKT-EIKON-PC_172.16.10.170 MKT-PC-ECastro_172.16.5.4 NG-PC-DCCMonitor1_172.16.0.58 NG-PC-DCCMonitor_172.16.0.204 NG-PC-DCCMonitor_172.16.0.206 NG-PC-PAmposta_172.16.12.143 ];,null,null,[ HTTP HTTPS TCP_6568 TCP_7070 ];,allow;
NG-SERVICE-OPS-Inside_Interface_port8_Rule-6,false;,[ NG-SERVICE-OPS Server_Group ];,[ NG-PC-CARANA_192.168.20.23 NG-PC-PBABAW_192.168.20.22 NG-PC-RTAPALGO_192.168.20.20 NG-PC-RTAPALGO_192.168.20.21 ];,[ Group-NG-DCC-Team-New ];,null,[ APP-DR-API_172.16.15.4 Market-Page_172.16.2.122 NG-NMP_Web-Apps_Prod_172.16.2.124 PortalDB_172.16.12.123 REDIS_PROD_Marketpage_172.16.2.123 VTR-BANCS-IntegrationServer_172.16.106.7 VTR-Trade-Integration-Server_172.16.106.10 ];,null,null,[ SSH ];,allow;
NG-SERVICE-OPS-Inside_Interface_port8_Rule-7,false;,[ NG-SERVICE-OPS ];,null,[ Group-NG-DCC-Team-New ];,null,[ Equity_Reports_172.16.7.113 Equity_Web_172.16.7.111 FI_Reports_172.16.7.27 FI_Web_172.16.7.2 MKT-DCC-Terminal1_172.16.5.5 MKT-DCC-Terminal2_172.16.5.6 MKT-DCC-Terminal3_172.16.5.7 MKT-DCC-Terminal4_172.16.5.9 MKT-PC-ECastro_172.16.5.4 NG-NAS2_172.16.0.211 NG-NAS_1_172.16.20.131 NG-PC-DCCMonitor4_172.16.0.53 VTR-EQ-WEB-UAT_172.16.7.98 VTR_SCCP_PRI_Server_172.16.133.22 ];,null,null,[ RDP ];,allow;
NG-SERVICE-OPS-Inside_Interface_port8_Rule-8,false;,[ NG-SERVICE-OPS ];,null,[ Group-NG-DCC-Team-New ];,null,[ VTR-FileServer-OLD-172.16.6.190 ];,null,null,[ HTTP HTTPS TCP-UDP_445 ];,allow;
NG-SERVICE-OPS-Inside_Interface_port8_Rule-9,false;,[ NG-SERVICE-OPS NG_ASM_TEAM Server_Group Tech_Group ];,[ MKT-PC-NLaurenciano_172.16.10.6 NG-PC-CARANA_192.168.20.23 NG-PC-EAVILA_192.168.70.72 NG-PC-ECAPITO_192.168.70.71 NG-PC-JATAS-172.16.18.25 NG-PC-JATAS_192.168.70.70 NG-PC-NLaurenciano_192.168.70.69 NG-PC-PBABAW_192.168.20.22 NG-PC-RTAPALGO_192.168.20.20 NG-PC-RTAPALGO_192.168.20.21 NG-TCS-172.16.18.28 ];,[ Group-NG-DCC-Team-New ];,null,[ APPS-DR-Bancs-V6_172.16.96.2 APP_PDSClear_DR_172.16.107.10 CAAC_BACKUP_DB-WEB_172.16.9.9 CAAC_PROD-DB_172.32.1.127 COMMS-REP_DR_BANCs-V6-CPFW_172.16.97.2 COMMS-REP_PROD1_BANCs-V6_172.16.87.4 COMMS-REP_PROD2_BANCs-V6_172.16.87.5 DB-NEWPDSClear-DR_172.16.110.4 HTTP_API_DR_172.16.108.30 HTTP_DR_NEWPDSCLEAR_172.16.108.20 HTTP_PDSSettle-DR_RealIP_172.16.9.165 HTTP_PROD1_BANCS_172.16.9.4 HTTP_PROD2_BANCS_172.16.9.5 Integration-Box_PROD1_Trade_172.16.7.214 Integration-Box_PROD2_Trade_172.16.7.215 NG-CAAC-WEB-PROD_172.16.9.7 NG-DAP-Server-PROD_172.16.186.10 NG-FX-MP3-Server01_172.16.7.246 NG-FX-MP3-Server02_172.16.7.247 NG-FX-MP3-VIP_172.16.7.245 NG-New-V6-Reports-Server_172.16.87.11 NG-New-V6-Reports-Server_172.16.87.12 NG-eCS-FI-DB_172.16.7.34 VTR-CAAC-DB-PROD_172.30.1.19 VTR-CAAC-WEB-PROD_172.16.9.167 VTR-DAP-Server-DR_172.16.216.10 VTR-Marketpage-App_172.16.131.15 VTR-Marketpage-DB_172.16.132.15 VTR-NMPBlotter_172.16.108.25 VTR-New-V6-Reports-Server_172.16.97.3 VTR-PDS-Website_Web_172.16.108.10 VTR-PDSwebsite-DB_172.16.132.12 VTR-PDSwebsite_Internal-Apps_172.16.131.12 VTR-eCS-EQ-DB-TEST_172.16.7.69 VTR-eCS_EQ-DB-PROD_172.16.7.94 WEB_PROD1_NEWPDSClear_172.16.7.231 WEB_PROD1_Wordpress_172.16.7.241 WEB_PROD2_NEWPDSClear_172.16.7.232 WEB_PROD2_Wordpress_172.16.7.242 ];,null,null,[ SSH ];,allow;
NG-SERVICE-OPS-NG-CCTV-VLAN_Rule-1,false;,[ NG-SERVICE-OPS ];,null,[ Group-NG-DCC-Team-New ];,[ NG-CCTV-VLAN ];,[ NG-CCTV-SERVER_172.16.1.2 ];,null,null,[ RDP ];,allow;
NG-SERVICE-OPS-Reuters-Proxy_Rule-1,false;,[ NG-SERVICE-OPS NG_ASM_TEAM Tech_Group ];,[ MKT-PC-NLaurenciano_172.16.10.6 NG-PC-EAVILA_192.168.70.72 NG-PC-ECAPITO_172.16.18.26 NG-PC-ECAPITO_192.168.70.71 NG-PC-JATAS-172.16.18.25 NG-PC-JATAS_192.168.70.70 NG-PC-NLaurenciano_192.168.70.69 ];,[ Group-NG-DCC-Team-New ];,[ Reuters-Proxy ];,[ Reuters-DSSProxy_Pri_172.16.89.2 Reuters-DSSProxy_Sec_172.16.89.3 ];,null,null,[ SSH ];,allow;
NG-SERVICE-OPS-Server_MGMT_Rule-1,false;,[ NG-SERVICE-OPS ];,[ NG-TCS-172.16.18.28 TCS_NG_TEMP-172.16.18.27 ];,null,[ Server_MGMT ];,[ NG-NEW-BANCS-V6-Reports-SVR_192.168.167.135 ];,null,null,[ pcsd-2224 ];,allow;
NG-SERVICE-OPS-Server_MGMT_Rule-2,false;,[ NG-SERVICE-OPS ];,[ NG-TCS-172.16.18.28 TCS_NG_TEMP-172.16.18.27 ];,[ Group-NG-DCC-Team-New ];,[ Server_MGMT ];,[ BANCS-v6-192.168.167.22 NG-RHEL_HA_MGR_192.168.167.15 ];,null,null,[ HTTP HTTPS HTTP_8084 ];,allow;
NG-SERVICE-OPS-Server_MGMT_Rule-3,false;,[ NG-SERVICE-OPS ];,null,[ Group-NG-DCC-Team-New ];,[ Server_MGMT ];,[ NG-ADSVRNEW01_172.16.82.150 NG-ADSVRNEW02_172.16.82.151 ];,null,null,[ DNS Domain-Port-Services_TCP Domain-Port-Services_UDP Domain-RPC-Port-Services NTP SMTP TCP-UDP_1025-5000 TCP-UDP_53 TCP-UDP_88 TCP_5722 TCP_9389 UDP_138 UDP_2535 UDP_67 ];,allow;
NG-SERVICE-OPS-TEST-ENV-PORT_Rule-1,false;,[ NG-SERVICE-OPS ];,[ NG-TCS-172.16.18.28 TCS_NG_TEMP-172.16.18.27 ];,null,[ TEST-ENV-PORT ];,[ TEST-BANCS-DB_192.168.168.3 TEST-BANCSv6-Reps_192.168.168.2 ];,null,null,[ SSH TCP_1521 TCP_1522 ];,allow;
NG-SERVICE-OPS-TEST-ENV-PORT_Rule-2,false;,[ NG-SERVICE-OPS NG_ASM_TEAM NG_DEVELOPER_TEAM Tech_Group ];,[ MKT-PC-NLaurenciano_172.16.10.6 NG-PC-BTABARES_192.168.50.51 NG-PC-BTabares_172.16.18.24 NG-PC-EAVILA_192.168.70.72 NG-PC-ECAPITO_172.16.18.26 NG-PC-ECAPITO_192.168.70.71 NG-PC-JATAS-172.16.18.25 NG-PC-JATAS_192.168.70.70 NG-PC-MGALINDEZ_192.168.50.52 NG-PC-MGalindez_172.16.18.23 NG-PC-NLaurenciano_192.168.70.69 ];,null,[ TEST-ENV-PORT ];,null,null,null,null,allow;
NG-SERVICE-OPS-TEST-ENV-PORT_Rule-3,false;,[ NG-SERVICE-OPS ];,[ NG-PC-DCCMonitor1_172.16.18.12 NG-PC-DCCMonitor2_172.16.18.11 NG-PC-DCCMonitor7_172.16.18.8 ];,null,[ TEST-ENV-PORT ];,[ SCCP_WINSERV_MWT_192.168.168.44 SCCP_WINSERV_UAT_192.168.168.43 ];,null,null,[ RDP ];,allow;
NG-SERVICE-OPS-TEST-ENV-PORT_Rule-4,false;,[ NG-SERVICE-OPS ];,null,[ Group-NG-DCC-Team-New ];,[ TEST-ENV-PORT ];,[ TEST-PDSDOCKISOTEST-192.168.168.165 TEST-PDSDOCKISOTEST-CLONE_192.168.168.167 ];,null,null,[ HTTP SSH ];,allow;
NG-SERVICE-OPS-TEST-ENV-PORT_Rule-5,false;,[ NG-SERVICE-OPS ];,null,[ Group-NG-DCC-Team-New ];,[ TEST-ENV-PORT ];,[ TEST-BANCS-IntegrationBox_192.168.168.4 TEST-BANCSv6-Reps_192.168.168.2 TEST-PDSDOCKISOTEST-192.168.168.165 ];,null,null,null,allow;
NG-SERVICE-OPS-TEST-ENV-PORT_Rule-6,false;,[ NG-SERVICE-OPS ];,[ NG-PC-LCGPC-_172.16.18.3 ];,null,[ TEST-ENV-PORT ];,[ NG-TEST-SERVERLC_192.168.168.200 ];,null,null,null,allow;
NG-SERVICE-OPS-TEST-ENV-PORT_Rule-7,false;,[ NG-SERVICE-OPS NG_DEVELOPER_TEAM ];,[ NG-PC-BTABARES_192.168.50.51 NG-PC-BTabares_172.16.18.24 NG-PC-MGALINDEZ_192.168.50.52 NG-PC-MGalindez_172.16.18.23 ];,null,[ TEST-ENV-PORT ];,[ SCCP-Win-Server-Test_192.168.168.25 TEST-BANCSv6-Reps_192.168.168.2 TEST-PDSDOCKISOTEST-192.168.168.165 TEST-TRADE-IntegrationBox_192.168.168.6 ];,null,null,[ RDP SSH ];,allow;
NG-SERVICE-OPS-TEST-ENV-PORT_Rule-8,false;,[ NG-INFRA-NET NG-SERVICE-OPS ];,[ NG-PC-AMagnaye_172.16.18.138 NG-PC-AMagnaye_172.16.18.21 ];,null,[ TEST-ENV-PORT ];,[ NG-TEST-Bugzilla_192.168.168.95 ];,null,null,[ HTTP ];,allow;
NG-SERVICE-OPS-Windows_Server_Rule-1,false;,[ NG-SERVICE-OPS ];,null,[ Group-NG-DCC-Team-New ];,[ Windows_Server ];,[ NG-SAP-SERVER-PROD_172.16.82.101 ];,null,null,[ RDP ];,allow;
NG-SERVICE-OPS-Windows_Server_Rule-2,false;,[ NG-SERVICE-OPS ];,[ NG-PC-AQBPC-_172.16.18.2 NG-PC-LCGPC-_172.16.18.3 ];,[ Group-NG-DCC-Team-New ];,[ Windows_Server ];,[ NG-Domino9_Server_172.16.82.60 ];,null,null,[ TCP_1352 ];,allow;
NG-SERVICE-OPS-Windows_Server_Rule-3,false;,[ NG-SERVICE-OPS ];,[ NG-PC-AQBPC-_172.16.18.2 NG-PC-LCGPC-_172.16.18.3 ];,[ Group-NG-DCC-Team-New ];,[ Windows_Server ];,[ NG-Sametime-Server-PROD_172.16.82.62 ];,null,null,[ TCP_1532 TCP_1533 ];,allow;
NG-SERVICE-OPS-Windows_Server_Rule-4,false;,[ NG-SERVICE-OPS ];,[ NG-PC-AQBPC-_172.16.18.2 NG-PC-LCGPC-_172.16.18.3 ];,[ Group-NG-DCC-Team-New ];,[ Windows_Server ];,[ NG-Server-FileServer_172.16.82.12 ];,null,null,[ RDP TCP-UDP_445 ];,allow;
NG-SERVICE-OPS-Windows_Server_Rule-5,false;,[ NG-SERVICE-OPS ];,null,[ Group-NG-DCC-Team-New ];,[ Windows_Server ];,null,[ Group-Update-Servers ];,null,[ AVUpdate-Port-Services AVUpdate-Port-Services-TCP AVUpdate-Port-Services-UDP PING WinUpdate-Port-Services ];,allow;
NG-SERVICE-OPS-Windows_Server_Rule-6,false;,[ NG-INFRA-NET NG-SERVICE-OPS ];,[ NG-PC-AQBPC-_172.16.18.2 NG-PC-LCGPC-_172.16.18.3 NG-PC-RJASPE_172.16.18.137 NG-PC-RJASPE_172.16.18.5 ];,[ Group-NG-DCC-Team-New ];,[ Windows_Server ];,[ NG-HRPortal-SERVER-PROD_172.16.82.52 NG-WisePortal-SERVER-PROD_172.16.82.51 ];,null,null,[ HTTP ];,allow;
NG-SERVICE-OPS-Windows_Server_Rule-7,false;,[ NG-SERVICE-OPS NG_ASM_TEAM Tech_Group ];,[ MKT-PC-NLaurenciano_172.16.10.6 NG-PC-AQBPC-_172.16.18.2 NG-PC-EAVILA_172.16.18.29 NG-PC-EAVILA_192.168.70.72 NG-PC-ECAPITO_172.16.18.26 NG-PC-ECAPITO_192.168.70.71 NG-PC-JATAS-172.16.18.25 NG-PC-JATAS_192.168.70.70 NG-PC-LCGPC-_172.16.18.3 NG-PC-NLaurenciano_192.168.70.69 NG-TCS-172.16.18.28 TCS_NG_TEMP-172.16.18.27 ];,[ Group-NG-DCC-Team-New ];,[ Windows_Server ];,[ NG-ADSVRNEW01_172.16.82.150 NG-ADSVRNEW02_172.16.82.151 NG-ADSVRNEW04_172.16.82.153 ];,null,null,[ DNS Domain-Port-Services_TCP Domain-Port-Services_UDP Domain-RPC-Port-Services NTP PING SMTP TCP-UDP_1025-5000 TCP-UDP_53 TCP-UDP_88 TCP_5722 TCP_9389 UDP_138 UDP_2535 UDP_67 ];,allow;
NG-SERVICE-OPS-Windows_Server_Rule-8,false;,[ NG-SERVICE-OPS NG_ASM_TEAM Tech_Group ];,[ MKT-PC-NLaurenciano_172.16.10.6 NG-PC-EAVILA_192.168.70.72 NG-PC-ECAPITO_192.168.70.71 NG-PC-JATAS-172.16.18.25 NG-PC-JATAS_192.168.70.70 NG-PC-NLaurenciano_192.168.70.69 ];,null,[ Windows_Server ];,[ NG-SAP-PROD-BILLING_172.16.82.155 ];,null,null,[ RDP ];,allow;
NG_BANCSV6_APP_SSH,false;,null,[ COMMS-REP_PROD1_BANCs-V6_172.16.87.4 MKT-DCC-Terminal1_172.16.5.5 MKT-DCC-Terminal2_172.16.5.6 MKT-PC-DCCMonitor3_172.16.5.7 MKT-PC-ECastro_172.16.5.4 MKT-TCS-DESKTOP-UAT_172.16.10.25 MKT-TCS-DESKTOP-UAT_172.16.10.30 NG-DCC-Terminal-04_172.16.0.53 NG-PC-CARANA_192.168.20.23 NG-PC-DCCMonitor1_172.16.18.12 NG-PC-DCCMonitor2_172.16.18.11 NG-PC-DCCMonitor5-SC_172.16.18.6 NG-PC-DCCMonitor7_172.16.18.8 NG-PC-DCCTerminal3_172.16.0.54 NG-PC-EAVILA_192.168.70.72 NG-PC-ECAPITO_192.168.70.71 NG-PC-JATAS_192.168.70.70 NG-PC-NLaurenciano_192.168.70.69 NG-PC-PBABAW_192.168.20.22 NG-PC-RTAPALGO_192.168.20.20 NG-PC-RTAPALGO_192.168.20.21 PAM_PROD_DATA-172.16.18.53 PROD_QRADAR1-172.16.82.200 ];,null,null,[ APPS_PROD1_BANCs-V6_172.16.86.2 APPS_PROD2_BANCS-V6_172.16.86.3 ];,null,null,[ SSH ];,allow;
NG_BANCSV6_COMS_SSH,false;,null,[ APPS_PROD1_BANCs-V6_172.16.86.2 APPS_PROD2_BANCS-V6_172.16.86.3 COMMS-REP_PROD1_BANCs-V6_172.16.87.4 INTEGRATION-BOX_PROD1_BANCS_172.16.7.211 MKT-DCC-Terminal1_172.16.5.5 MKT-DCC-Terminal2_172.16.5.6 MKT-DCC-Terminal3_172.16.5.7 MKT-PC-ECastro_172.16.5.4 MKT-TCS-DESKTOP-UAT_172.16.10.25 MKT-TCS-DESKTOP-UAT_172.16.10.30 NG-DCC-Terminal-03_172.16.0.54 NG-DCC-Terminal-04_172.16.0.53 NG-New-V6-Reports-Server_172.16.87.11 NG-PC-CARANA_192.168.20.23 NG-PC-DCCMonitor1_172.16.18.12 NG-PC-DCCMonitor2_172.16.18.11 NG-PC-DCCMonitor5-SC_172.16.18.6 NG-PC-DCCMonitor7_172.16.18.8 NG-PC-EAVILA_192.168.70.72 NG-PC-ECAPITO_192.168.70.71 NG-PC-JATAS_192.168.70.70 NG-PC-NLaurenciano_192.168.70.69 NG-PC-PBABAW_192.168.20.22 NG-PC-RTAPALGO_192.168.20.20 NG-PC-RTAPALGO_192.168.20.21 NG_SCCP_VIP_PROD_172.16.123.21 PAM_PROD_DATA-172.16.18.53 SBL-PROD-172.16.7.3 ];,null,null,[ COMMS-REP_PROD1_BANCs-V6_172.16.87.4 COMMS-REP_PROD2_BANCs-V6_172.16.87.5 ];,null,null,[ SSH ];,allow;
NG_BANCSV6_DB_SSH,false;,null,[ COMMS-REP_PROD1_BANCs-V6_172.16.87.4 COMMS-REP_PROD2_BANCs-V6_172.16.87.5 MKT-DCC-Terminal1_172.16.5.5 MKT-DCC-Terminal2_172.16.5.6 MKT-PC-DCCMonitor3_172.16.5.7 MKT-PC-ECastro_172.16.5.4 NEW_DB_BANCS_V6_IP2-172.16.88.9 NG-DCC-Terminal-03_172.16.0.54 NG-DCC-Terminal-04_172.16.0.53 NG-PC-CARANA_192.168.20.23 NG-PC-DBStaff_172.16.18.36 NG-PC-DCCMonitor1_172.16.18.12 NG-PC-DCCMonitor2_172.16.18.11 NG-PC-DCCMonitor5-SC_172.16.18.6 NG-PC-DCCMonitor7_172.16.18.8 NG-PC-KDineros_172.16.18.35 NG-PC-NCastillo_172.16.18.34 NG-PC-PBABAW_192.168.20.22 NG-PC-RTAPALGO_192.168.20.20 NG-PC-RTAPALGO_192.168.20.21 PAM_PROD_DATA-172.16.18.53 ];,null,null,[ NEW_DB_BANCS_V6_IP1-172.16.88.8 NEW_DB_BANCS_V6_IP2-172.16.88.9 ];,null,null,[ SSH ];,allow;
NG_BANCSV6_REPORTS_SSH,false;,null,[ COMMS-REP_PROD1_BANCs-V6_172.16.87.4 MKT-DCC-Terminal1_172.16.5.5 MKT-DCC-Terminal2_172.16.5.6 MKT-PC-DCCMonitor3_172.16.5.7 MKT-PC-ECastro_172.16.5.4 NG-DCC-Terminal-03_172.16.0.54 NG-DCC-Terminal-04_172.16.0.53 NG-PC-CARANA_192.168.20.23 NG-PC-DCCMonitor1_172.16.18.12 NG-PC-DCCMonitor2_172.16.18.11 NG-PC-DCCMonitor5-SC_172.16.18.6 NG-PC-DCCMonitor7_172.16.18.8 NG-PC-EAVILA_192.168.70.72 NG-PC-ECAPITO_192.168.70.71 NG-PC-JATAS_192.168.70.70 NG-PC-NLaurenciano_192.168.70.69 NG-PC-PBABAW_192.168.20.22 NG-PC-RTAPALGO_192.168.20.20 NG-PC-RTAPALGO_192.168.20.21 PAM_PROD_DATA-172.16.18.53 ];,null,null,[ NG-New-V6-Reports-Server_172.16.87.11 NG-New-V6-Reports-Server_172.16.87.12 ];,null,null,[ SSH ];,allow;
NG_BANCSV6_SIS_SSH,false;,null,[ Bank-of-China_192.168.52.17 COMMS-REP_PROD1_BANCs-V6_172.16.87.4 MKT-DCC-Terminal1_172.16.5.5 MKT-DCC-Terminal2_172.16.5.6 MKT-DCC-Terminal3_172.16.5.7 MKT-PC-ECastro_172.16.5.4 NG-APP_PROD1_PDSClear_172.16.105.10 NG-DCC-Terminal-03_172.16.0.54 NG-DCC-Terminal-04_172.16.0.53 NG-PC-CARANA_192.168.20.23 NG-PC-DCCMonitor1_172.16.18.12 NG-PC-DCCMonitor2_172.16.18.11 NG-PC-DCCMonitor5-SC_172.16.18.6 NG-PC-DCCMonitor7_172.16.18.8 NG-PC-EAVILA_192.168.70.72 NG-PC-ECAPITO_192.168.70.71 NG-PC-JATAS_192.168.70.70 NG-PC-NLaurenciano_192.168.70.69 NG-PC-PBABAW_192.168.20.22 NG-PC-RTAPALGO_192.168.20.20 NG-PC-RTAPALGO_192.168.20.21 Prod_Docker_PRI-172.16.123.28 REDIS_PROD_Marketpage_172.16.2.123 ];,null,null,[ NG-INTEGRATION-BOX01_PROD_BANCS_172.16.7.211 NG-INTEGRATION-BOX02_PROD_BANCS_172.16.7.212 NG-INTEGRATION-VIP_PROD_BANCS_172.16.7.210 ];,null,null,[ SSH TCP_222 ];,allow;
NG_Gurucul_Internet_Access,false;,null,[ NG_Gurucul_Server_172.16.82.202 ];,null,[ Intf-Internet-PRI-Zone Intf-Internet-SEC-Zone L-ST-PhilippineDealingSystem-Enterprise-Internet-PRI L-ST-PhilippineDealingSystem-Enterprise-Internet-SEC ];,[ GURUCUL-FQDN-TEST-STRING GURUCUL-FQDN-TEST-STRING-2 ];,null,null,[ HTTP HTTPS TCP_5514 ];,allow;
NG_NETWORK_TEAM_to_NETWORK_EQUIPMENT,false;,[ NG_NETWORK_TEAM ];,[ NG-PC-JSEVILLO_192.168.10.71 NG-PC-LLORICO_192.168.10.70 NG-PC_WSANTOS_192.168.10.69 ];,null,[ Inside-Zone SVR_HW_MGMT_CONSOLE ];,[ MKT-Firewall_172.16.11.5 NEW-TOR-SW1-192.168.166.11 NEW-TOR-SW2-192.168.166.12 NG-FIrewall_172.16.80.5 Net-MKT_192.169.2.0 Net_192.169.1.0 Net_192.169.1.128 ];,null,null,[ PING https ssh ];,allow;
NG_PRINTER_POLICY,false;,[ External_Guest NG-DATABASE-GRP NG-INFRA-NET NG-SERVICE-OPS NG_ADMIN_TEAM NG_ASM_TEAM NG_DEVELOPER_TEAM NG_NETWORK_TEAM Server_Group ];,null,null,null,[ HP-MFP_M225dn-172.16.0.27 HP_CP1515n-172.16.0.26 ];,null,null,[ HTTP HTTPS PING Printer_3910 Printer_3911 Printer_Ports_TCP Printer_Ports_UDP Scan_8289 TCP_8080 ];,allow;
NG_SEC_MGMT_To_Orchestrator,false;,[ Intf-Internet-PRI-Failover-Zone Intf-Internet-SEC-Failover-Zone ];,[ NG-Clear-PRI-CC NG-Clear-SEC-CC ];,null,[ Intf-Internet-PRI-Zone ];,null,null,null,null,allow;
